Bulan laporan;Bulan Penjualan;Platform;Negara;Nama Label;Nama Artis;Judul rilis;Judul track;UPC;ISRC;Referensi Katalog Rilis;Jenis Langganan Streaming;Jenis rilis;Jenis penjualan;Kuantias;Mata Uang Pembayaran Klien;Harga Unit;Biaya Mekanis;Pendapatan Kotor;Tingkat pembagian klien;Pendapatan Bersih
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Portugal";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000585407837";"0,000000";"0,007610301884";"0,70000000";"0,005327211319"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Japan";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,002069287044";"0,000000";"0,012415722261";"0,70000000";"0,008691005583"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Singapore";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,001484571832";"0,000000";"0,008907430989";"0,70000000";"0,006235201692"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Germany";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,001656590091";"0,000000";"0,009939540543";"0,70000000";"0,006957678380"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Hong kong";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000590475859";"0,000000";"0,003542855151";"0,70000000";"0,002479998606"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Singapore";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,001656999484";"0,000000";"0,009941996905";"0,70000000";"0,006959397834"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Premium";"Music Release";"Stream";1;"EUR";"0,000878000000";"0,000000";"0,000878000000";"0,70000000";"0,000614600000"
"2025/05/01";"2025/04/01";"Spotify";"Saudi arabia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000072000000";"0,000000";"0,000072000000";"0,70000000";"0,000050400000"
"2025/05/01";"2025/04/01";"Spotify";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Premium";"Music Release";"Stream";16;"EUR";"0,000628000000";"0,000000";"0,010048000000";"0,70000000";"0,007033600000"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"United arab emirates";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,001525036622";"0,000000";"0,010675256356";"0,70000000";"0,007472679449"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Singapore";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,001458693214";"0,000000";"0,008752159283";"0,70000000";"0,006126511498"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Premium";"Music Release";"Stream";3;"EUR";"0,000357000000";"0,000000";"0,001071000000";"0,70000000";"0,000749700000"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Hong kong";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"";"Music Release";"Creation";13;"EUR";"0,000504584489";"0,000000";"0,006559598355";"0,70000000";"0,004591718848"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Hong kong";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"";"Music Release";"Creation";13;"EUR";"0,000504584489";"0,000000";"0,006559598355";"0,70000000";"0,004591718848"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"United arab emirates";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,002030809096";"0,000000";"0,012184854577";"0,70000000";"0,008529398204"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Romania";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000195941954";"0,000000";"0,002547245400";"0,70000000";"0,001783071780"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Ireland";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,003573585862";"0,000000";"0,021441515169";"0,70000000";"0,015009060618"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Saudi arabia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000839247764";"0,000000";"0,005035486584";"0,70000000";"0,003524840609"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Taiwan";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000197808208";"0,000000";"0,001186849250";"0,70000000";"0,000830794475"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Premium";"Music Release";"Stream";39;"EUR";"0,000509051300";"0,000000";"0,019853000700";"0,70000000";"0,013897100490"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Qatar";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,002087194221";"0,000000";"0,027133524869";"0,70000000";"0,018993467409"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Libyan arab jamahiriya";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000005489100";"0,000000";"0,000005489100";"0,70000000";"0,000003842370"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Turkey";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000355555953";"0,000000";"0,004622227391";"0,70000000";"0,003235559173"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"France";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000788876455";"0,000000";"0,004733258729";"0,70000000";"0,003313281110"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000054202704";"0,000000";"0,000704635158";"0,70000000";"0,000493244611"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000060132834";"0,000000";"0,000360797004";"0,70000000";"0,000252557903"
"2025/05/01";"2025/04/01";"Spotify";"Maldives";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Trial";"Music Release";"Stream";1;"EUR";"0,001053000000";"0,000000";"0,001053000000";"0,70000000";"0,000737100000"
"2025/05/01";"2025/04/01";"Spotify";"Kuwait";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";3;"EUR";"-0,000004349700";"0,000000";"-0,000013049100";"1,00000000";"-0,000013049100"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Taiwan";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000061183900";"0,000000";"0,000061183900";"0,70000000";"0,000042828730"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"United states";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,003343860309";"0,000000";"0,020063161851";"0,70000000";"0,014044213296"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"United arab emirates";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,001525036622";"0,000000";"0,010675256356";"0,70000000";"0,007472679449"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Taiwan";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000197808208";"0,000000";"0,001186849250";"0,70000000";"0,000830794475"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Saudi arabia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"";"Music Release";"Creation";13;"EUR";"0,000749844120";"0,000000";"0,009747973562";"0,70000000";"0,006823581494"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";230;"EUR";"0,000053638099";"0,000000";"0,012336762802";"0,70000000";"0,008635733961"
"2025/05/01";"2025/04/01";"Spotify";"Brunei darussalam";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Premium";"Music Release";"Platform Promotion";2;"EUR";"-0,000788396000";"0,000000";"-0,001576792000";"1,00000000";"-0,001576792000"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"United kingdom";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,002381268148";"0,000000";"0,014287608885";"0,70000000";"0,010001326220"
"2025/05/01";"2025/04/01";"Spotify";"Egypt";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Premium";"Music Release";"Stream";1;"EUR";"0,000127000000";"0,000000";"0,000127000000";"0,70000000";"0,000088900000"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Marshall islands";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000040632078";"0,000000";"0,000243792468";"0,70000000";"0,000170654728"
"2025/05/01";"2025/04/01";"Spotify";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Premium";"Music Release";"Stream";5;"EUR";"0,001662200000";"0,000000";"0,008311000000";"0,70000000";"0,005817700000"
"2025/05/01";"2025/04/01";"Spotify";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Premium";"Music Release";"Stream";1;"EUR";"0,001419000000";"0,000000";"0,001419000000";"0,70000000";"0,000993300000"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"United arab emirates";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,001525036622";"0,000000";"0,009150219733";"0,70000000";"0,006405153813"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";178;"EUR";"0,000133291196";"0,000000";"0,023725832911";"0,70000000";"0,016608083038"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Egypt";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000038080207";"0,000000";"0,000228481243";"0,70000000";"0,000159936870"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Marshall islands";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000034593858";"0,000000";"0,000449720150";"0,70000000";"0,000314804105"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Brunei darussalam";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000155890019";"0,000000";"0,002026570249";"0,70000000";"0,001418599175"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Hong kong";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000590475859";"0,000000";"0,003542855151";"0,70000000";"0,002479998606"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Japan";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,002069287044";"0,000000";"0,012415722261";"0,70000000";"0,008691005583"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Singapore";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,001458693214";"0,000000";"0,008752159283";"0,70000000";"0,006126511498"
"2025/05/01";"2025/04/01";"Spotify";"Cambodia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Stream";4;"EUR";"0,000000250000";"0,000000";"0,000001000000";"0,70000000";"0,000000700000"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000038727232";"0,000000";"0,000232363390";"0,70000000";"0,000162654373"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000060132834";"0,000000";"0,000360797004";"0,70000000";"0,000252557903"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Saudi arabia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000839247764";"0,000000";"0,005035486584";"0,70000000";"0,003524840609"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000060132834";"0,000000";"0,000360797004";"0,70000000";"0,000252557903"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Japan";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,001829639181";"0,000000";"0,010977835083";"0,70000000";"0,007684484558"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Egypt";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000038080207";"0,000000";"0,000228481243";"0,70000000";"0,000159936870"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Japan";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,001829639181";"0,000000";"0,010977835083";"0,70000000";"0,007684484558"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Singapore";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,001484571832";"0,000000";"0,010392002821";"0,70000000";"0,007274401975"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Uruguay";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000474138445";"0,000000";"0,002844830672";"0,70000000";"0,001991381470"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";198;"EUR";"0,000049769716";"0,000000";"0,009854403866";"0,70000000";"0,006898082706"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Portugal";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000594781080";"0,000000";"0,004163467559";"0,70000000";"0,002914427291"
"2025/05/01";"2025/05/01";"Apple Music";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Premium";"Music Release";"Stream";1;"EUR";"0,001205507281";"0,000000";"0,001205507281";"0,70000000";"0,000843855097"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Canada";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,002956554805";"0,000000";"0,038435212462";"0,70000000";"0,026904648723"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Netherlands";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,001844401423";"0,000000";"0,023977218502";"0,70000000";"0,016784052951"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Poland";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000624112268";"0,000000";"0,008113459490";"0,70000000";"0,005679421643"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"";"Music Release";"Creation";13;"EUR";"0,000053638099";"0,000000";"0,000697295289";"0,70000000";"0,000488106703"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Solomon islands";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000019473902";"0,000000";"0,000253160728";"0,70000000";"0,000177212510"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Singapore";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,001656999484";"0,000000";"0,009941996905";"0,70000000";"0,006959397834"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Premium";"Music Release";"Stream";2;"EUR";"0,004710805907";"0,000000";"0,009421611814";"0,70000000";"0,006595128270"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Qatar";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000049134600";"0,000000";"0,000049134600";"0,70000000";"0,000034394220"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Hong kong";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000470400869";"0,000000";"0,002822405216";"0,70000000";"0,001975683651"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Peru";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000106068791";"0,000000";"0,000636412744";"0,70000000";"0,000445488921"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Anak Rantau";"Anak Rantau";"3617222751152";"FR-X87-23-46937";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000133291196";"0,000000";"0,000799747177";"0,70000000";"0,000559823024"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Egypt";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000037234904";"0,000000";"0,000484053746";"0,70000000";"0,000338837623"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";351;"EUR";"0,000041624740";"0,000000";"0,014610283628";"0,70000000";"0,010227198540"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Malaysia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000133291196";"0,000000";"0,000799747177";"0,70000000";"0,000559823024"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000036718517";"0,000000";"0,000257029618";"0,70000000";"0,000179920733"
"2025/05/01";"2025/04/01";"Spotify";"Spain";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";1;"EUR";"-0,000110467000";"0,000000";"-0,000110467000";"1,00000000";"-0,000110467000"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";145;"EUR";"0,000060132834";"0,000000";"0,008719260930";"0,70000000";"0,006103482651"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"";"Music Release";"Creation";7;"EUR";"0,000053638099";"0,000000";"0,000375466694";"0,70000000";"0,000262826686"
"2025/05/01";"2025/04/01";"Spotify";"Germany";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";13;"EUR";"0,000952000000";"0,000000";"0,012376000000";"0,70000000";"0,008663200000"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Thailand";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";49;"EUR";"0,000242682640";"0,000000";"0,011891449344";"0,70000000";"0,008324014543"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Japan";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,002522871199";"0,000000";"0,002522871199";"0,70000000";"0,001766009839"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Hong kong";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000517792167";"0,000000";"0,006731298169";"0,70000000";"0,004711908719"
"2025/05/01";"2025/04/01";"Spotify";"Spain";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000368000000";"0,000000";"0,000368000000";"0,70000000";"0,000257600000"
